w,h,aspect_ratio,circularity,extent,solidity,perimeter,area,vertices_fine,vertices_mid,vertices_coarse,box_fill,circle_fill,area_ratio,eccentricity,hu1,hu2,hu3,hu4,label
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
67.0,67.0,1.0,0.8999764323234558,0.7850300669670105,0.9876681566238403,221.82337951660156,3524.0,8.0,8.0,4.0,0.7850300669670105,0.970343828201294,0.215087890625,0.0,0.7980695366859436,0.0,0.0,0.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
67.0,67.0,1.0,0.8999764323234558,0.7850300669670105,0.9876681566238403,221.82337951660156,3524.0,8.0,8.0,4.0,0.7850300669670105,0.970343828201294,0.215087890625,0.0,0.7980695366859436,0.0,0.0,0.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
65.0,65.0,1.0,0.9103111028671265,0.7839053273200989,0.9916167855262756,213.82337951660156,3312.0,8.0,8.0,4.0,0.7839053273200989,0.9689669609069824,0.2021484375,0.0,0.7980909943580627,0.0,12.0,12.0,Cercle
65.0,65.0,1.0,0.9103111028671265,0.7839053273200989,0.9916167855262756,213.82337951660156,3312.0,8.0,8.0,4.0,0.7839053273200989,0.9689669609069824,0.2021484375,0.0,0.7980909943580627,0.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
49.0,49.0,1.0,0.9082307815551758,0.785506010055542,0.9915878176689148,161.5391082763672,1886.0,8.0,8.0,4.0,0.785506010055542,0.960524320602417,0.1151123046875,0.0,0.7979544997215271,12.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
55.0,55.0,1.0,0.9105581045150757,0.7834710478782654,0.9899749159812927,180.85281372070312,2370.0,8.0,8.0,4.0,0.7834710478782654,0.9696518182754517,0.1446533203125,0.0,0.7980552315711975,0.0,0.0,0.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
31.0,31.0,1.0,0.9168112277984619,0.7783558964729309,0.9894179701805115,101.25483703613281,748.0,8.0,8.0,4.0,0.7783558964729309,0.9523711800575256,0.045654296875,0.0,0.7977825403213501,12.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
39.0,39.0,1.0,0.9092255234718323,0.7863247990608215,0.9900662302970886,128.56854248046875,1196.0,8.0,8.0,4.0,0.7863247990608215,0.951737105846405,0.072998046875,0.0,0.7978120446205139,0.0,12.0,12.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
67.0,67.0,1.0,0.8999764323234558,0.7850300669670105,0.9876681566238403,221.82337951660156,3524.0,8.0,8.0,4.0,0.7850300669670105,0.970343828201294,0.215087890625,0.0,0.7980695366859436,0.0,0.0,0.0,Cercle
41.0,41.0,1.0,0.9137171506881714,0.7792980074882507,0.9909228682518005,134.22540283203125,1310.0,8.0,8.0,4.0,0.7792980074882507,0.9563806653022766,0.0799560546875,0.0,0.7979654669761658,0.0,12.0,12.0,Cercle
39.0,39.0,1.0,0.9092255234718323,0.7863247990608215,0.9900662302970886,128.56854248046875,1196.0,8.0,8.0,4.0,0.7863247990608215,0.951737105846405,0.072998046875,0.0,0.7978120446205139,0.0,12.0,12.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
43.0,43.0,1.0,0.9007900357246399,0.7842077016830444,0.9837177991867065,142.2253875732422,1450.0,8.0,8.0,4.0,0.7842077016830444,0.9575625658035278,0.0885009765625,0.0,0.7978995442390442,12.0,12.0,12.0,Cercle
41.0,41.0,1.0,0.9137171506881714,0.7792980074882507,0.9909228682518005,134.22540283203125,1310.0,8.0,8.0,4.0,0.7792980074882507,0.9563806653022766,0.0799560546875,0.0,0.7979654669761658,0.0,12.0,12.0,Cercle
55.0,55.0,1.0,0.9105581045150757,0.7834710478782654,0.9899749159812927,180.85281372070312,2370.0,8.0,8.0,4.0,0.7834710478782654,0.9696518182754517,0.1446533203125,0.0,0.7980552315711975,0.0,0.0,0.0,Cercle
43.0,43.0,1.0,0.9007900357246399,0.7842077016830444,0.9837177991867065,142.2253875732422,1450.0,8.0,8.0,4.0,0.7842077016830444,0.9575625658035278,0.0885009765625,0.0,0.7978995442390442,12.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
41.0,41.0,1.0,0.9137171506881714,0.7792980074882507,0.9909228682518005,134.22540283203125,1310.0,8.0,8.0,4.0,0.7792980074882507,0.9563806653022766,0.0799560546875,0.0,0.7979654669761658,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
35.0,35.0,1.0,0.9078829288482666,0.7787755131721497,0.983505129814148,114.91168975830078,954.0,8.0,8.0,4.0,0.7787755131721497,0.9489508271217346,0.0582275390625,0.0,0.7978106141090393,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
49.0,49.0,1.0,0.9082307815551758,0.785506010055542,0.9915878176689148,161.5391082763672,1886.0,8.0,8.0,4.0,0.785506010055542,0.960524320602417,0.1151123046875,0.0,0.7979544997215271,12.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
35.0,35.0,1.0,0.9078829288482666,0.7787755131721497,0.983505129814148,114.91168975830078,954.0,8.0,8.0,4.0,0.7787755131721497,0.9489508271217346,0.0582275390625,0.0,0.7978106141090393,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
43.0,43.0,1.0,0.9007900357246399,0.7842077016830444,0.9837177991867065,142.2253875732422,1450.0,8.0,8.0,4.0,0.7842077016830444,0.9575625658035278,0.0885009765625,0.0,0.7978995442390442,12.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
55.0,55.0,1.0,0.9105581045150757,0.7834710478782654,0.9899749159812927,180.85281372070312,2370.0,8.0,8.0,4.0,0.7834710478782654,0.9696518182754517,0.1446533203125,0.0,0.7980552315711975,0.0,0.0,0.0,Cercle
65.0,65.0,1.0,0.9103111028671265,0.7839053273200989,0.9916167855262756,213.82337951660156,3312.0,8.0,8.0,4.0,0.7839053273200989,0.9689669609069824,0.2021484375,0.0,0.7980909943580627,0.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
35.0,35.0,1.0,0.9078829288482666,0.7787755131721497,0.983505129814148,114.91168975830078,954.0,8.0,8.0,4.0,0.7787755131721497,0.9489508271217346,0.0582275390625,0.0,0.7978106141090393,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
35.0,35.0,1.0,0.9078829288482666,0.7787755131721497,0.983505129814148,114.91168975830078,954.0,8.0,8.0,4.0,0.7787755131721497,0.9489508271217346,0.0582275390625,0.0,0.7978106141090393,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
53.0,53.0,1.0,0.9039840698242188,0.7860448360443115,0.9874776601791382,175.19595336914062,2208.0,8.0,8.0,4.0,0.7860448360443115,0.9694111347198486,0.134765625,0.0,0.7980028390884399,0.0,12.0,12.0,Cercle
49.0,49.0,1.0,0.9082307815551758,0.785506010055542,0.9915878176689148,161.5391082763672,1886.0,8.0,8.0,4.0,0.785506010055542,0.960524320602417,0.1151123046875,0.0,0.7979544997215271,12.0,12.0,12.0,Cercle
31.0,31.0,1.0,0.9168112277984619,0.7783558964729309,0.9894179701805115,101.25483703613281,748.0,8.0,8.0,4.0,0.7783558964729309,0.9523711800575256,0.045654296875,0.0,0.7977825403213501,12.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
41.0,41.0,1.0,0.9137171506881714,0.7792980074882507,0.9909228682518005,134.22540283203125,1310.0,8.0,8.0,4.0,0.7792980074882507,0.9563806653022766,0.0799560546875,0.0,0.7979654669761658,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
59.0,59.0,1.0,0.9074196815490723,0.7848319411277771,0.9884225726127625,194.50965881347656,2732.0,8.0,8.0,4.0,0.7848319411277771,0.9662409424781799,0.166748046875,0.0,0.7980333566665649,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
43.0,43.0,1.0,0.9007900357246399,0.7842077016830444,0.9837177991867065,142.2253875732422,1450.0,8.0,8.0,4.0,0.7842077016830444,0.9575625658035278,0.0885009765625,0.0,0.7978995442390442,12.0,12.0,12.0,Cercle
67.0,67.0,1.0,0.8999764323234558,0.7850300669670105,0.9876681566238403,221.82337951660156,3524.0,8.0,8.0,4.0,0.7850300669670105,0.970343828201294,0.215087890625,0.0,0.7980695366859436,0.0,0.0,0.0,Cercle
35.0,35.0,1.0,0.9078829288482666,0.7787755131721497,0.983505129814148,114.91168975830078,954.0,8.0,8.0,4.0,0.7787755131721497,0.9489508271217346,0.0582275390625,0.0,0.7978106141090393,0.0,12.0,12.0,Cercle
37.0,37.0,1.0,0.9266946315765381,0.7830533385276794,0.9925925731658936,120.56854248046875,1072.0,8.0,8.0,4.0,0.7830533385276794,0.9478462934494019,0.0654296875,0.0,0.7978593707084656,0.0,12.0,12.0,Cercle
57.0,57.0,1.0,0.895650327205658,0.7823945879936218,0.9875679612159729,188.85281372070312,2542.0,8.0,8.0,4.0,0.7823945879936218,0.9621143937110901,0.1551513671875,0.0,0.7980552911758423,0.0,12.0,12.0,Cercle
27.0,27.0,1.0,0.9334617853164673,0.7818930149078369,0.99303138256073,87.59797668457031,570.0,8.0,8.0,4.0,0.7818930149078369,0.9352269172668457,0.0347900390625,0.0,0.7975149750709534,0.0,12.0,12.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
33.0,33.0,1.0,0.8927388191223145,0.7786960601806641,0.9769585132598877,109.25482940673828,848.0,8.0,8.0,4.0,0.7786960601806641,0.9339917898178101,0.0517578125,0.0,0.7977384924888611,0.0,12.0,12.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
29.0,29.0,1.0,0.9102704524993896,0.7871581315994263,0.9880596995353699,95.59797668457031,662.0,8.0,8.0,4.0,0.7871581315994263,0.9365259408950806,0.0404052734375,0.0,0.797441840171814,0.0,12.0,12.0,Cercle
41.0,41.0,1.0,0.9137171506881714,0.7792980074882507,0.9909228682518005,134.22540283203125,1310.0,8.0,8.0,4.0,0.7792980074882507,0.9563806653022766,0.0799560546875,0.0,0.7979654669761658,0.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
45.0,45.0,1.0,0.9101918339729309,0.7822222113609314,0.9875311851501465,147.8822479248047,1584.0,8.0,8.0,4.0,0.7822222113609314,0.9658975601196289,0.0966796875,0.0,0.7979776263237,12.0,12.0,12.0,Cercle
43.0,43.0,1.0,0.9007900357246399,0.7842077016830444,0.9837177991867065,142.2253875732422,1450.0,8.0,8.0,4.0,0.7842077016830444,0.9575625658035278,0.0885009765625,0.0,0.7978995442390442,12.0,12.0,12.0,Cercle
63.0,63.0,1.0,0.9030394554138184,0.7845804691314697,0.9885714054107666,208.16651916503906,3114.0,8.0,8.0,4.0,0.7845804691314697,0.9708235263824463,0.1900634765625,0.0,0.7980621457099915,12.0,12.0,12.0,Cercle
61.0,61.0,1.0,0.9126830101013184,0.7820478081703186,0.9904696941375732,200.16651916503906,2910.0,8.0,8.0,4.0,0.7820478081703186,0.970939040184021,0.1776123046875,0.0,0.7980808615684509,12.0,12.0,12.0,Cercle
47.0,47.0,1.0,0.9179203510284424,0.7795382738113403,0.9907940030097961,153.5391082763672,1722.0,8.0,8.0,4.0,0.7795382738113403,0.9633128643035889,0.1051025390625,0.0,0.7980292439460754,0.0,12.0,12.0,Cercle
51.0,51.0,1.0,0.9188385605812073,0.7858515977859497,0.9903100728988647,167.19595336914062,2044.0,8.0,8.0,4.0,0.7858515977859497,0.9624562859535217,0.124755859375,0.0,0.7980008125305176,0.0,12.0,12.0,Cercle
